province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,6 PERSONS,8,35221,12.23,1.43,192,0.07,9.56,21
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,7 PERSONS,8,29874,10.38,1.45,192,0.07,9.56,14
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,8 PERSONS,8,23433,8.14,1.5,192,0.07,9.56,14
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,9 PERSONS,8,16238,5.64,1.57,192,0.07,9.56,12
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,26761,9.29,1.89,192,0.07,9.56,63
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,1 PERSON,9 AND MORE,7995,2.78,1.19,377,0.13,8.37,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,2 PERSONS,9 AND MORE,37825,13.14,1.19,377,0.13,8.37,44
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,3 PERSONS,9 AND MORE,35586,12.36,1.24,377,0.13,8.37,36
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,4 PERSONS,9 AND MORE,37560,13.04,1.29,377,0.13,8.37,33
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,5 PERSONS,9 AND MORE,37448,13.01,1.37,377,0.13,8.37,38
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,6 PERSONS,9 AND MORE,35221,12.23,1.43,377,0.13,8.37,32
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,7 PERSONS,9 AND MORE,29874,10.38,1.45,377,0.13,8.37,27
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,8 PERSONS,9 AND MORE,23433,8.14,1.5,377,0.13,8.37,25
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,9 PERSONS,9 AND MORE,16238,5.64,1.57,377,0.13,8.37,27
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,26761,9.29,1.89,377,0.13,8.37,108
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,1,6272,2.78,1.12,180893,80.13,5.12,5849
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,1,30734,13.61,1.13,180893,80.13,5.12,28347
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,1,28069,12.43,1.16,180893,80.13,5.12,25129
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,1,28911,12.81,1.19,180893,80.13,5.12,25026
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,1,28505,12.63,1.25,180893,80.13,5.12,23652
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,1,26922,11.93,1.3,180893,80.13,5.12,21295
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,1,23383,10.36,1.34,180893,80.13,5.12,17725
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,1,18630,8.25,1.39,180893,80.13,5.12,13572
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,1,12959,5.74,1.47,180893,80.13,5.12,8763
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,1,21364,9.46,1.78,180893,80.13,5.12,11535
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,2,6272,2.78,1.12,32584,14.43,6.97,290
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,2,30734,13.61,1.13,32584,14.43,6.97,1775
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,2,28069,12.43,1.16,32584,14.43,6.97,2301
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,2,28911,12.81,1.19,32584,14.43,6.97,3020
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,2,28505,12.63,1.25,32584,14.43,6.97,3682
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,2,26922,11.93,1.3,32584,14.43,6.97,4294
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,2,23383,10.36,1.34,32584,14.43,6.97,4267
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,2,18630,8.25,1.39,32584,14.43,6.97,3774
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,2,12959,5.74,1.47,32584,14.43,6.97,3102
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,2,21364,9.46,1.78,32584,14.43,6.97,6079
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,3,6272,2.78,1.12,7516,3.33,8.08,69
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,3,30734,13.61,1.13,7516,3.33,8.08,295
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,3,28069,12.43,1.16,7516,3.33,8.08,354
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,3,28911,12.81,1.19,7516,3.33,8.08,555
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,3,28505,12.63,1.25,7516,3.33,8.08,738
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,3,26922,11.93,1.3,7516,3.33,8.08,843
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,3,23383,10.36,1.34,7516,3.33,8.08,907
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,3,18630,8.25,1.39,7516,3.33,8.08,820
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,3,12959,5.74,1.47,7516,3.33,8.08,714
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,3,21364,9.46,1.78,7516,3.33,8.08,2221
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,4,6272,2.78,1.12,2539,1.12,8.77,17
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,4,30734,13.61,1.13,2539,1.12,8.77,122
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,4,28069,12.43,1.16,2539,1.12,8.77,109
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,4,28911,12.81,1.19,2539,1.12,8.77,150
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,4,28505,12.63,1.25,2539,1.12,8.77,212
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,4,26922,11.93,1.3,2539,1.12,8.77,259
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,4,23383,10.36,1.34,2539,1.12,8.77,286
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,4,18630,8.25,1.39,2539,1.12,8.77,271
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,4,12959,5.74,1.47,2539,1.12,8.77,231
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,4,21364,9.46,1.78,2539,1.12,8.77,882
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,5,6272,2.78,1.12,701,0.31,9.25,10
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,5,30734,13.61,1.13,701,0.31,9.25,42
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,5,28069,12.43,1.16,701,0.31,9.25,39
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,5,28911,12.81,1.19,701,0.31,9.25,37
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,5,28505,12.63,1.25,701,0.31,9.25,52
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,5,26922,11.93,1.3,701,0.31,9.25,69
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,5,23383,10.36,1.34,701,0.31,9.25,65
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,5,18630,8.25,1.39,701,0.31,9.25,73
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,5,12959,5.74,1.47,701,0.31,9.25,50
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,5,21364,9.46,1.78,701,0.31,9.25,264
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,6,6272,2.78,1.12,295,0.13,10.5,5
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,6,30734,13.61,1.13,295,0.13,10.5,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,6,28069,12.43,1.16,295,0.13,10.5,8
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,6,28911,12.81,1.19,295,0.13,10.5,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,6,28505,12.63,1.25,295,0.13,10.5,20
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,6,26922,11.93,1.3,295,0.13,10.5,26
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,6,23383,10.36,1.34,295,0.13,10.5,18
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,6,18630,8.25,1.39,295,0.13,10.5,31
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,6,12959,5.74,1.47,295,0.13,10.5,25
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,6,21364,9.46,1.78,295,0.13,10.5,140
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,7,6272,2.78,1.12,862,0.38,6.2,22
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,7,30734,13.61,1.13,862,0.38,6.2,101
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,7,28069,12.43,1.16,862,0.38,6.2,93
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,7,28911,12.81,1.19,862,0.38,6.2,90
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,7,28505,12.63,1.25,862,0.38,6.2,117
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,7,26922,11.93,1.3,862,0.38,6.2,106
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,7,23383,10.36,1.34,862,0.38,6.2,90
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,7,18630,8.25,1.39,862,0.38,6.2,71
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,7,12959,5.74,1.47,862,0.38,6.2,47
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,7,21364,9.46,1.78,862,0.38,6.2,125
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,8,6272,2.78,1.12,95,0.04,11.04,3
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,8,30734,13.61,1.13,95,0.04,11.04,11
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,8,28069,12.43,1.16,95,0.04,11.04,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,8,28911,12.81,1.19,95,0.04,11.04,1
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,8,28505,12.63,1.25,95,0.04,11.04,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,8,26922,11.93,1.3,95,0.04,11.04,10
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,8,23383,10.36,1.34,95,0.04,11.04,6
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,8,18630,8.25,1.39,95,0.04,11.04,4
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,8,12959,5.74,1.47,95,0.04,11.04,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,8,21364,9.46,1.78,95,0.04,11.04,39
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,1 PERSON,9 AND MORE,6272,2.78,1.12,264,0.12,8.28,7
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,2 PERSONS,9 AND MORE,30734,13.61,1.13,264,0.12,8.28,30
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,3 PERSONS,9 AND MORE,28069,12.43,1.16,264,0.12,8.28,29
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,4 PERSONS,9 AND MORE,28911,12.81,1.19,264,0.12,8.28,21
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,5 PERSONS,9 AND MORE,28505,12.63,1.25,264,0.12,8.28,25
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,6 PERSONS,9 AND MORE,26922,11.93,1.3,264,0.12,8.28,20
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,7 PERSONS,9 AND MORE,23383,10.36,1.34,264,0.12,8.28,19
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,8 PERSONS,9 AND MORE,18630,8.25,1.39,264,0.12,8.28,14
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,9 PERSONS,9 AND MORE,12959,5.74,1.47,264,0.12,8.28,20
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,RURAL,10 PERSONS AND ABOVE,9 AND MORE,21364,9.46,1.78,264,0.12,8.28,79
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,1 PERSON,1,1723,2.77,1.46,33632,54.08,4.91,1265
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,2 PERSONS,1,7091,11.4,1.44,33632,54.08,4.91,5206
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,3 PERSONS,1,7517,12.09,1.54,33632,54.08,4.91,4980
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,4 PERSONS,1,8649,13.91,1.63,33632,54.08,4.91,5125
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,5 PERSONS,1,8943,14.38,1.76,33632,54.08,4.91,4741
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,6 PERSONS,1,8299,13.34,1.84,33632,54.08,4.91,4087
SINDH,080,GHOTKI DISTRICT,GHOTKI DISTRICT,URBAN,7 PERSONS,1,6491,10.44,1.84,33632,54.08,4.91,3096
