province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,039,ATTOCK DISTRICT,ATTOCK DISTRICT,URBAN,,490908,250573,240282,53,104.28,,,6.13,271092,3.17
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,TOTAL,1002,435203,224394,210776,33,106.46,434.33,48.83,6.15,261829,2.71
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,RURAL,,222710,111968,110735,7,101.11,,,6.39,143989,2.32
PUNJAB,039,ATTOCK DISTRICT,ATTOCK TEHSIL,URBAN,,212493,112426,100041,26,112.38,,,5.91,117840,3.15
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,TOTAL,1249,326433,162656,163751,26,99.33,261.36,20.37,6.26,214256,2.24
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,RURAL,,259933,129406,130510,17,99.15,,,6.21,188270,1.71
PUNJAB,039,ATTOCK DISTRICT,FATEH JANG TEHSIL,URBAN,,66500,33250,33241,9,100.03,,,6.51,25986,5.06
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,TOTAL,350,217109,110047,107056,6,102.79,620.31,29.12,6.63,135856,2.49
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,RURAL,,153891,78008,75882,1,102.8,,,6.62,97880,2.41
PUNJAB,039,ATTOCK DISTRICT,HASAN ABDAL TEHSIL,URBAN,,63218,32039,31174,5,102.77,,,6.65,37976,2.71
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,TOTAL,348,340189,168015,172142,32,97.6,977.55,16.26,6.33,238941,1.87
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,RURAL,,284881,140446,144406,29,97.26,,,6.31,196785,1.96
PUNJAB,039,ATTOCK DISTRICT,HAZRO TEHSIL,URBAN,,55308,27569,27736,3,99.4,,,6.43,42156,1.44
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,TOTAL,2043,295513,140819,154674,20,91.04,144.65,16.31,5.52,228349,1.36
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,RURAL,,247319,117735,129570,14,90.87,,,5.46,211065,0.84
PUNJAB,039,ATTOCK DISTRICT,JAND TEHSIL,URBAN,,48194,23084,25104,6,91.95,,,5.87,17284,5.53
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,TOTAL,1865,271931,132719,139198,14,95.35,145.81,16.62,5.83,195704,1.74
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,RURAL,,226736,110514,116212,10,95.1,,,5.82,165854,1.66
PUNJAB,039,ATTOCK DISTRICT,PINDI GHEB TEHSIL,URBAN,,45195,22205,22986,4,96.6,,,5.91,29850,2.2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,29510,121821,63063,58749,9,107.34,4.13,28.1,6.61,118173,0.16
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,,87584,45438,42138,8,107.83,,,6.25,118173,-1.56
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,,34237,17625,16611,1,106.1,,,7.81,,
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,13075,30345,15320,15024,1,101.97,2.32,71.71,7.06,27156,0.59
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,,8584,4334,4250,,101.98,,,5.72,27156,-5.87
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,URBAN,,21761,10986,10774,1,101.97,,,7.81,,
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,4578,18390,9683,8704,3,111.25,4.02,,5.07,22430,-1.04
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,RURAL,,18390,9683,8704,3,111.25,,,5.07,22430,-1.04
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,TOTAL,9439,40010,20949,19056,5,109.93,4.24,,6.81,34214,0.83
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,RURAL,,40010,20949,19056,5,109.93,,,6.81,34214,0.83
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,TOTAL,2418,33076,17111,15965,,107.18,13.68,37.72,7.17,34373,-0.2
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,RURAL,,20600,10472,10128,,103.4,,,6.84,34373,-2.65
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,URBAN,,12476,6639,5837,,113.74,,,7.82,,
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,TOTAL,6858,1804958,931177,873589,192,106.59,263.19,21.63,5,1106272,2.61
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,RURAL,,1414614,730394,684113,107,106.77,,,4.98,919784,2.29
SINDH,083,BADIN DISTRICT,BADIN DISTRICT,URBAN,,390344,200783,189476,85,105.97,,,5.06,186488,3.96
SINDH,083,BADIN DISTRICT,BADIN TALUKA,TOTAL,1816,454576,234513,220003,60,106.6,250.32,28.95,4.93,289259,2.4
SINDH,083,BADIN DISTRICT,BADIN TALUKA,RURAL,,322957,166841,156079,37,106.9,,,4.91,220598,2.02
SINDH,083,BADIN DISTRICT,BADIN TALUKA,URBAN,,131619,67672,63924,23,105.86,,,5,68661,3.48
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,TOTAL,1642,334440,172921,161490,29,107.08,203.68,15.95,5.24,182691,3.23
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,RURAL,,281087,145296,135779,12,107.01,,,5.24,163664,2.88
SINDH,083,BADIN DISTRICT,GOLARCHI (S.F.RAHU) TALUKA,URBAN,,53353,27625,25711,17,107.44,,,5.26,19027,5.57
SINDH,083,BADIN DISTRICT,MATLI TALUKA,TOTAL,1143,444700,228721,215928,51,105.92,389.06,22.1,5.13,283273,2.4
SINDH,083,BADIN DISTRICT,MATLI TALUKA,RURAL,,346413,178283,168105,25,106.05,,,5.06,226306,2.26
SINDH,083,BADIN DISTRICT,MATLI TALUKA,URBAN,,98287,50438,47823,26,105.47,,,5.4,56967,2.91
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,TOTAL,569,172014,88396,83602,16,105.73,302.31,28.3,4.82,107902,2.48
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,RURAL,,123329,63538,59783,8,106.28,,,4.82,84883,1.98
SINDH,083,BADIN DISTRICT,TALHAR TALUKA,URBAN,,48685,24858,23819,8,104.36,,,4.83,23019,4.01
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,TOTAL,1688,399228,206626,192566,36,107.3,236.51,14.63,4.81,243147,2.64
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,RURAL,,340828,176436,164367,25,107.34,,,4.82,224333,2.22
SINDH,083,BADIN DISTRICT,TANDO BAGO TALUKA,URBAN,,58400,30190,28199,11,107.06,,,4.75,18814,6.13
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,TOTAL,8878,2975656,1510427,1464900,329,103.11,335.17,20.83,6.16,2061447,1.95
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,RURAL,,2355970,1197091,1158671,208,103.32,,,6.19,1668646,1.83
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR DISTRICT,URBAN,,619686,313336,306229,121,102.32,,,6.05,392801,2.42
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,TOTAL,1729,813390,415255,398046,89,104.32,470.44,23.83,6.08,541553,2.16
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,RURAL,,619550,316864,302644,42,104.7,,,6.1,407768,2.22
PUNJAB,064,BAHAWALNAGAR DISTRICT,BAHAWALNAGAR TEHSIL,URBAN,,193840,98391,95402,47,103.13,,,6.02,133785,1.97
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,TOTAL,1500,689766,349334,340351,81,102.64,459.84,21.66,6.12,498270,1.72
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,RURAL,,540342,273788,266500,54,102.73,,,6.15,395983,1.65
PUNJAB,064,BAHAWALNAGAR DISTRICT,CHISHTIAN TEHSIL,URBAN,,149424,75546,73851,27,102.3,,,6.01,102287,2.01
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,TOTAL,2536,422768,214015,208691,62,102.55,166.71,14.55,6.27,285596,2.08
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,RURAL,,361240,182655,178541,44,102.3,,,6.32,250959,1.93
PUNJAB,064,BAHAWALNAGAR DISTRICT,FORT ABBAS TEHSIL,URBAN,,61528,31360,30150,18,104.01,,,6,34637,3.06
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,TOTAL,1295,524715,263623,261044,48,100.99,405.19,27.18,6.12,381767,1.68
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,RURAL,,382115,192278,189808,29,101.3,,,6.15,297343,1.33
PUNJAB,064,BAHAWALNAGAR DISTRICT,HAROONABAD TEHSIL,URBAN,,142600,71345,71236,19,100.15,,,6.02,84424,2.79
PUNJAB,064,BAHAWALNAGAR DISTRICT,MINCHINABAD TEHSIL,TOTAL,1818,525017,268200,256768,49,104.45,288.79,13.77,6.3,354261,2.09
PUNJAB,064,BAHAWALNAGAR DISTRICT,MINCHINABAD TEHSIL,RURAL,,452723,231506,221178,39,104.67,,,6.29,316593,1.9
PUNJAB,064,BAHAWALNAGAR DISTRICT,MINCHINABAD TEHSIL,URBAN,,72294,36694,35590,10,103.1,,,6.34,37668,3.48
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,24830,3669176,1879702,1789148,326,105.06,147.77,31.95,6.24,2433091,2.18
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,RURAL,,2497014,1273896,1222943,175,104.17,,,6.37,1767787,1.83
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,URBAN,,1172162,605806,566205,151,106.99,,,5.99,665304,3.02
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,TOTAL,1738,1078586,551528,526970,88,104.66,620.59,16.33,6.49,718297,2.16
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,RURAL,,902476,461525,440889,62,104.68,,,6.53,601406,2.16
PUNJAB,065,BAHAWALPUR DISTRICT,AHMADPUR EAST TEHSIL,URBAN,,176110,90003,86081,26,104.56,,,6.28,116891,2.18
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR CITY TEHSIL,TOTAL,1490,682116,350186,331842,88,105.53,457.8,100,5.91,419542,2.59
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR CITY TEHSIL,RURAL,,,,,,,,,,,
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR CITY TEHSIL,URBAN,,682116,350186,331842,88,105.53,,,5.91,356626,3.47
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR SADDAR TEHSIL,TOTAL,745,575886,301550,274273,63,109.95,773,18.74,6.27,387038,2.11
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR SADDAR TEHSIL,RURAL,,467938,239541,228346,51,104.9,,,6.33,314428,2.11
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR SADDAR TEHSIL,URBAN,,107948,62009,45927,12,135.02,,,5.98,72610,2.11
PUNJAB,065,BAHAWALPUR DISTRICT,HASILPUR TEHSIL,TOTAL,1490,456360,228860,227473,27,100.61,306.28,25.33,6.05,317513,1.92
PUNJAB,065,BAHAWALPUR DISTRICT,HASILPUR TEHSIL,RURAL,,340747,171117,169620,10,100.88,,,6.03,246218,1.72
PUNJAB,065,BAHAWALPUR DISTRICT,HASILPUR TEHSIL,URBAN,,115613,57743,57853,17,99.81,,,6.09,71295,2.57
PUNJAB,065,BAHAWALPUR DISTRICT,KHAIRPUR TAMEWALI TEHSIL,TOTAL,993,262923,133933,128983,7,103.84,264.78,15.78,6.14,183903,1.9
PUNJAB,065,BAHAWALPUR DISTRICT,KHAIRPUR TAMEWALI TEHSIL,RURAL,,221431,112952,108476,3,104.13,,,6.22,157049,1.82
PUNJAB,065,BAHAWALPUR DISTRICT,KHAIRPUR TAMEWALI TEHSIL,URBAN,,41492,20981,20507,4,102.31,,,5.75,26854,2.31
PUNJAB,065,BAHAWALPUR DISTRICT,YAZMAN TEHSIL,TOTAL,18374,613305,313645,299607,53,104.69,33.38,7.97,6.39,406798,2.18
PUNJAB,065,BAHAWALPUR DISTRICT,YAZMAN TEHSIL,RURAL,,564422,288761,275612,49,104.77,,,6.41,385770,2.02
PUNJAB,065,BAHAWALPUR DISTRICT,YAZMAN TEHSIL,URBAN,,48883,24884,23995,4,103.7,,,6.18,21028,4.53
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,1290,1090987,556036,534895,56,103.95,845.73,,8.86,595227,3.23
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,,1090987,556036,534895,56,103.95,,,8.86,595227,3.23
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TOTAL,13,2868,1447,1420,1,101.9,220.62,,8.43,3247,-0.65
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,RURAL,,2868,1447,1420,1,101.9,,,8.43,3247,-0.65
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,TOTAL,159,76493,38312,38179,2,100.35,481.09,,7.2,50139,2.24
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,RURAL,,76493,38312,38179,2,100.35,,,7.2,50139,2.24
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,KHAR BAJAUR TEHSIL,TOTAL,238,246875,126965,119894,16,105.9,1037.29,,8.85,116196,4.04
FATA,032,BAJAUR AGENCY,KHAR BAJAUR TEHSIL,RURAL,,246875,126965,119894,16,105.9,,,8.85,116196,4.04
FATA,032,BAJAUR AGENCY,KHAR BAJAUR TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,MAMUND TEHSIL,TOTAL,250,311373,159978,151380,15,105.68,1245.49,,8.66,168283,3.29
FATA,032,BAJAUR AGENCY,MAMUND TEHSIL,RURAL,,311373,159978,151380,15,105.68,,,8.66,168283,3.29
FATA,032,BAJAUR AGENCY,MAMUND TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,NAWAGAI TEHSIL,TOTAL,216,78494,40578,37910,6,107.04,363.4,,10.03,57264,1.67
FATA,032,BAJAUR AGENCY,NAWAGAI TEHSIL,RURAL,,78494,40578,37910,6,107.04,,,10.03,57264,1.67
FATA,032,BAJAUR AGENCY,NAWAGAI TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,SALARZAI TEHSIL,TOTAL,220,267636,134539,133083,14,101.09,1216.53,,9.12,141750,3.4
FATA,032,BAJAUR AGENCY,SALARZAI TEHSIL,RURAL,,267636,134539,133083,14,101.09,,,9.12,141750,3.4
FATA,032,BAJAUR AGENCY,SALARZAI TEHSIL,URBAN,,,,,,,,,,,
FATA,032,BAJAUR AGENCY,UTMAN KHEL TEHSIL,TOTAL,194,107248,54217,53029,2,102.24,552.82,,9.71,58348,3.25
FATA,032,BAJAUR AGENCY,UTMAN KHEL TEHSIL,RURAL,,107248,54217,53029,2,102.24,,,9.71,58348,3.25
FATA,032,BAJAUR AGENCY,UTMAN KHEL TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,1227,1167071,592625,574422,24,103.17,951.16,4.28,9.34,675667,2.91
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,RURAL,,1117123,564997,552103,23,102.34,,,9.45,627991,3.07
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,URBAN,,49948,27628,22319,1,123.79,,,7.42,47676,0.24
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,TOTAL,802,958103,485436,472643,24,102.71,1194.64,5.21,9.06,572957,2.74
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,RURAL,,908155,457808,450324,23,101.66,,,9.16,525281,2.92
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,URBAN,,49948,27628,22319,1,123.79,,,7.42,47676,0.24
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,DOMEL TEHSIL,TOTAL,425,208968,107189,101779,,105.32,491.69,,10.98,102710,3.8
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,DOMEL TEHSIL,RURAL,,208968,107189,101779,,105.32,,,10.98,102710,3.8
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,DOMEL TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,TOTAL,3514,171025,89911,81100,14,110.86,48.67,7.13,6.55,103545,2.67
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,RURAL,,158824,83576,75237,11,111.08,,,6.49,95875,2.69
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN DISTRICT,URBAN,,12201,6335,5863,3,108.05,,,7.4,7670,2.47
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,TOTAL,3514,171025,89911,81100,14,110.86,48.67,7.13,6.55,103545,2.67
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,RURAL,,158824,83576,75237,11,111.08,,,6.49,95875,2.69
BALOCHISTAN,129,BARKHAN DISTRICT,BARKHAN TEHSIL,URBAN,,12201,6335,5863,3,108.05,,,7.4,7670,2.47
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,1301,476749,238402,238312,35,100.04,366.45,,6.88,307278,2.33
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,,476749,238402,238312,35,100.04,,,6.88,307278,2.33
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,804,180502,90363,90127,12,100.26,224.5,,6.75,121652,2.09
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,RURAL,,180502,90363,90127,12,100.26,,,6.75,121652,2.09
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM TEHSIL,TOTAL,497,296247,148039,148185,23,99.9,596.07,,6.97,185626,2.49
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM TEHSIL,RURAL,,296247,148039,148185,23,99.9,,,6.97,185626,2.49
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM TEHSIL,URBAN,,,,,,,,,,,
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,TOTAL,8153,1647852,843056,804669,127,104.77,202.12,15.76,6.12,1051456,2.39
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,RURAL,,1388198,709912,678193,93,104.68,,,6.12,882782,2.41
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR DISTRICT,URBAN,,259654,133144,126476,34,105.27,,,6.11,168674,2.29
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,TOTAL,2427,683939,349665,334234,40,104.62,281.8,16.49,6.31,424488,2.54
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,RURAL,,571132,291631,279474,27,104.35,,,6.31,355592,2.52
PUNJAB,043,BHAKKAR DISTRICT,BHAKKAR TEHSIL,URBAN,,112807,58034,54760,13,105.98,,,6.32,68896,2.62
PUNJAB,043,BHAKKAR DISTRICT,DARYA KHAN TEHSIL,TOTAL,1719,360427,185169,175223,35,105.68,209.67,22.31,5.87,233410,2.31
PUNJAB,043,BHAKKAR DISTRICT,DARYA KHAN TEHSIL,RURAL,,280006,143823,136163,20,105.63,,,5.94,178775,2.39
PUNJAB,043,BHAKKAR DISTRICT,DARYA KHAN TEHSIL,URBAN,,80421,41346,39060,15,105.85,,,5.65,54635,2.05
PUNJAB,043,BHAKKAR DISTRICT,KALUR KOT TEHSIL,TOTAL,2239,346591,176979,169570,42,104.37,154.8,15.08,6.2,223676,2.33
PUNJAB,043,BHAKKAR DISTRICT,KALUR KOT TEHSIL,RURAL,,294310,150395,143876,39,104.53,,,6.14,187751,2.39
PUNJAB,043,BHAKKAR DISTRICT,KALUR KOT TEHSIL,URBAN,,52281,26584,25694,3,103.46,,,6.58,35925,1.99
PUNJAB,043,BHAKKAR DISTRICT,MANKERA TEHSIL,TOTAL,1768,256895,131243,125642,10,104.46,145.3,5.51,5.88,169882,2.2
PUNJAB,043,BHAKKAR DISTRICT,MANKERA TEHSIL,RURAL,,242750,124063,118680,7,104.54,,,5.89,160664,2.19
PUNJAB,043,BHAKKAR DISTRICT,MANKERA TEHSIL,URBAN,,14145,7180,6962,3,103.13,,,5.79,9218,2.28
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,TOTAL,1865,895460,445872,449555,33,99.18,480.14,,9.36,506048,3.04
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,RURAL,,895460,445872,449555,33,99.18,,,9.36,506048,3.04
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,BUNER DISTRICT,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,TOTAL,762,354809,176595,178195,19,99.1,465.63,,10.12,197120,3.14
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,RURAL,,354809,176595,178195,19,99.1,,,10.12,197120,3.14
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,DAGGAR TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,TOTAL,435,269971,134468,135495,8,99.24,620.62,,9.59,151877,3.07
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,RURAL,,269971,134468,135495,8,99.24,,,9.59,151877,3.07
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,GAGRA TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,TOTAL,343,118072,58013,60056,3,96.6,344.23,,8.16,69812,2.8
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,RURAL,,118072,58013,60056,3,96.6,,,8.16,69812,2.8
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,KHADO KHEL TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,MANDANR TEHSIL,TOTAL,325,152608,76796,75809,3,101.3,469.56,,8.52,87239,2.98
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,MANDANR TEHSIL,RURAL,,152608,76796,75809,3,101.3,,,8.52,87239,2.98
KHYBER PAKTUNKHWA,019,BUNER DISTRICT,MANDANR TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,44748,226517,118973,107537,7,110.63,5.06,7.18,6.87,104534,4.15
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,,210252,110674,99571,7,111.15,,,6.78,92586,4.4
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,,16265,8299,7966,,104.18,,,8.19,11948,1.63
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,3975,58256,30396,27859,1,109.11,14.66,,7.18,22511,5.12
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,,58256,30396,27859,1,109.11,,,7.18,22511,5.12
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,TOTAL,15363,127468,65949,61514,5,107.21,8.3,12.76,6.67,60328,4.01
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,RURAL,,111203,57650,53548,5,107.66,,,6.5,48380,4.47
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,URBAN,,16265,8299,7966,,104.18,,,8.19,11948,1.63
